master_id,record_type,event_date,event_year,event_month,date_precision,latitude,longitude,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,injury_count,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare
IND-INV-015247,INVENTORY,,,,unknown,30.8232,77.7503,Himachal Pradesh,Shimla,Antrouli-Gumma road,,Rainfall,Rock,Slide,Active,420.0,,,Geological Survey of India (GSI) inventory,HP/SIM/53F13/2016/16,,GSI:7818,1,GSI,False,SOURCE,HIGH,30.823_77.750,,False,,OBJECTID=7818,LandslideGuard_Project_Master,,,,30.8232,77.7503,30.8232,77.7503,True,30.823,77.75,
IND-INV-015248,INVENTORY,,,,unknown,30.8232,77.7503,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,420.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53F13/2016/20,,GSI:14280,1,GSI,False,SOURCE,HIGH,30.823_77.750,,False,,OBJECTID=14280,LandslideGuard_Project_Master,,,,30.8232,77.7503,30.8232,77.7503,True,30.823,77.75,
IND-INV-015273,INVENTORY,,,,unknown,31.095083,77.738,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Suspended,15.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/24,,GSI:14205,1,GSI,False,SOURCE,HIGH,31.095_77.738,,False,,OBJECTID=14205,LandslideGuard_Project_Master,,,,31.095083,77.738,31.095083,77.738,True,31.095,77.738,
IND-INV-015274,INVENTORY,,,,unknown,31.094756,77.737806,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Suspended,48.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/21,,GSI:14422,1,GSI,False,SOURCE,HIGH,31.095_77.738,,False,,OBJECTID=14422,LandslideGuard_Project_Master,,,,31.094756,77.737806,31.094756,77.737806,True,31.095,77.738,
IND-INV-015297,INVENTORY,,,,unknown,31.0902,77.8061,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,1820.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/63,,GSI:13970,1,GSI,False,SOURCE,HIGH,31.090_77.806,,False,,OBJECTID=13970,LandslideGuard_Project_Master,,,,31.0902,77.8061,31.0902,77.8061,True,31.09,77.806,
IND-INV-015298,INVENTORY,,,,unknown,31.0898,77.8061,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,1500.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/62,,GSI:13969,1,GSI,False,SOURCE,HIGH,31.090_77.806,,False,,OBJECTID=13969,LandslideGuard_Project_Master,,,,31.0898,77.8061,31.0898,77.8061,True,31.09,77.806,
IND-INV-015312,INVENTORY,,,,unknown,31.0946,77.8298,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,396.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/80,,GSI:14153,1,GSI,False,SOURCE,HIGH,31.095_77.830,,False,,OBJECTID=14153,LandslideGuard_Project_Master,,,,31.0946,77.8298,31.0946,77.8298,True,31.095,77.83,
IND-INV-015314,INVENTORY,,,,unknown,31.0952,77.8296,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,216.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/74,,GSI:14166,1,GSI,False,SOURCE,HIGH,31.095_77.830,,False,,OBJECTID=14166,LandslideGuard_Project_Master,,,,31.0952,77.8296,31.0952,77.8296,True,31.095,77.83,
IND-INV-015349,INVENTORY,,,,unknown,30.976083,77.968944,Uttarakhand,Uttarkashi,,,Rainfall,Debris,Slide,Active,300.0,,,Geological Survey of India (GSI) inventory,UK/UTT/53F13/2015/368,,GSI:3461,1,GSI,False,SOURCE,HIGH,30.976_77.969,,False,,OBJECTID=3461,LandslideGuard_Project_Master,,,,30.976083,77.968944,30.976083,77.968944,True,30.976,77.969,
IND-INV-015350,INVENTORY,,,,unknown,30.97625,77.969417,Uttarakhand,Uttarkashi,,,Rainfall,Debris,Slide,Active,450.0,,,Geological Survey of India (GSI) inventory,UK/UTT/53F13/2015/367,,GSI:3460,1,GSI,False,SOURCE,HIGH,30.976_77.969,,False,,OBJECTID=3460,LandslideGuard_Project_Master,,,,30.97625,77.969417,30.97625,77.969417,True,30.976,77.969,
IND-INV-015364,INVENTORY,,,,unknown,31.199,77.9901,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,560.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/184,,GSI:14373,1,GSI,False,SOURCE,HIGH,31.199_77.990,,False,,OBJECTID=14373,LandslideGuard_Project_Master,,,,31.199,77.9901,31.199,77.9901,True,31.199,77.99,
IND-INV-015365,INVENTORY,,,,unknown,31.1993,77.9904,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,840.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/185,,GSI:14391,1,GSI,False,SOURCE,HIGH,31.199_77.990,,False,,OBJECTID=14391,LandslideGuard_Project_Master,,,,31.1993,77.9904,31.1993,77.9904,True,31.199,77.99,
IND-INV-015372,INVENTORY,,,,unknown,31.2107,77.9985,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,780.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/183,,GSI:14372,1,GSI,False,SOURCE,HIGH,31.211_77.999,,False,,OBJECTID=14372,LandslideGuard_Project_Master,,,,31.2107,77.9985,31.2107,77.9985,True,31.211,77.998,
IND-INV-015375,INVENTORY,,,,unknown,31.211,77.9978,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,242.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/133,,GSI:14364,1,GSI,False,SOURCE,HIGH,31.211_77.998,,False,,OBJECTID=14364,LandslideGuard_Project_Master,,,,31.211,77.9978,31.211,77.9978,True,31.211,77.998,
IND-INV-015488,INVENTORY,,,,unknown,31.1199,77.7761,Himachal Pradesh,Shimla,,,Rainfall,Rock,Fall,Dormant,3000.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/200,,GSI:14480,1,GSI,False,SOURCE,HIGH,31.120_77.776,,False,,OBJECTID=14480,LandslideGuard_Project_Master,,,,31.1199,77.7761,31.1199,77.7761,True,31.12,77.776,
IND-INV-015489,INVENTORY,,,,unknown,31.12,77.7758,Himachal Pradesh,Shimla,,,Rainfall,Rock,Topple,Active,100.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/14,,GSI:14503,1,GSI,False,SOURCE,HIGH,31.120_77.776,,False,,OBJECTID=14503,LandslideGuard_Project_Master,,,,31.12,77.7758,31.12,77.7758,True,31.12,77.776,
IND-INV-015491,INVENTORY,,,,unknown,31.1199,77.7705,Himachal Pradesh,Shimla,,,Rainfall,Debris,Flow,Active,600.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/46,,GSI:13983,1,GSI,False,SOURCE,HIGH,31.120_77.770,,False,,OBJECTID=13983,LandslideGuard_Project_Master,,,,31.1199,77.7705,31.1199,77.7705,True,31.12,77.77,
IND-INV-015492,INVENTORY,,,,unknown,31.1201,77.7702,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,2000.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/47,,GSI:13984,1,GSI,False,SOURCE,HIGH,31.120_77.770,,False,,OBJECTID=13984,LandslideGuard_Project_Master,,,,31.1201,77.7702,31.1201,77.7702,True,31.12,77.77,
IND-INV-015505,INVENTORY,,,,unknown,31.13437,77.74463,Himachal Pradesh,Shimla,,,Rainfall,Rock,Slide,Suspended,600.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/7,,GSI:13926,1,GSI,False,SOURCE,HIGH,31.134_77.745,,False,,OBJECTID=13926,LandslideGuard_Project_Master,,,,31.13437,77.74463,31.13437,77.74463,True,31.134,77.745,
IND-INV-015506,INVENTORY,,,,unknown,31.13437,77.74463,Himachal Pradesh,Shimla,,,,Debris,Slide,Suspended,80.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/52,,GSI:14097,1,GSI,False,SOURCE,HIGH,31.134_77.745,,False,,OBJECTID=14097,LandslideGuard_Project_Master,,,,31.13437,77.74463,31.13437,77.74463,True,31.134,77.745,
IND-INV-015517,INVENTORY,,,,unknown,31.1684,77.767,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,168.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/70,,GSI:14011,1,GSI,False,SOURCE,HIGH,31.168_77.767,,False,,OBJECTID=14011,LandslideGuard_Project_Master,,,,31.1684,77.767,31.1684,77.767,True,31.168,77.767,
IND-INV-015518,INVENTORY,,,,unknown,31.1684,77.767,Himachal Pradesh,Shimla,,,Rainfall,Debris,Fall,Active,2160.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/99,,GSI:14000,1,GSI,False,SOURCE,HIGH,31.168_77.767,,False,,OBJECTID=14000,LandslideGuard_Project_Master,,,,31.1684,77.767,31.1684,77.767,True,31.168,77.767,
IND-INV-015531,INVENTORY,,,,unknown,31.2132,77.7926,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,3040.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/161,,GSI:14368,1,GSI,False,SOURCE,HIGH,31.213_77.793,,False,,OBJECTID=14368,LandslideGuard_Project_Master,,,,31.2132,77.7926,31.2132,77.7926,True,31.213,77.793,
IND-INV-015532,INVENTORY,,,,unknown,31.2133,77.7929,Himachal Pradesh,Shimla,,,Rainfall,Rock,Slide,Active,2470.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E16/2016/201,,GSI:14491,1,GSI,False,SOURCE,HIGH,31.213_77.793,,False,,OBJECTID=14491,LandslideGuard_Project_Master,,,,31.2133,77.7929,31.2133,77.7929,True,31.213,77.793,
IND-INV-015550,INVENTORY,,,,unknown,31.297778,77.6915,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,195.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E11/2016/79,,GSI:14269,1,GSI,False,SOURCE,HIGH,31.298_77.692,,False,,OBJECTID=14269,LandslideGuard_Project_Master,,,,31.297778,77.6915,31.297778,77.6915,True,31.298,77.692,
IND-INV-015551,INVENTORY,,,,unknown,31.298306,77.691806,Himachal Pradesh,Shimla,,,Rainfall,Rock,Slide,Reactivated,300.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E11/2016/77,,GSI:14470,1,GSI,False,SOURCE,HIGH,31.298_77.692,,False,,OBJECTID=14470,LandslideGuard_Project_Master,,,,31.298306,77.691806,31.298306,77.691806,True,31.298,77.692,
IND-INV-015581,INVENTORY,,,,unknown,31.09796,77.63983,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Active,1200.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/27,,GSI:14208,1,GSI,False,SOURCE,HIGH,31.098_77.640,,False,,OBJECTID=14208,LandslideGuard_Project_Master,,,,31.09796,77.63983,31.09796,77.63983,True,31.098,77.64,
IND-INV-015582,INVENTORY,,,,unknown,31.09796,77.63983,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Active,2000.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/1,,GSI:14456,1,GSI,False,SOURCE,HIGH,31.098_77.640,,False,,OBJECTID=14456,LandslideGuard_Project_Master,,,,31.09796,77.63983,31.09796,77.63983,True,31.098,77.64,
IND-INV-015584,INVENTORY,,,,unknown,31.09852,77.64069,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Active,225.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/40,,GSI:14315,1,GSI,False,SOURCE,HIGH,31.099_77.641,,False,,OBJECTID=14315,LandslideGuard_Project_Master,,,,31.09852,77.64069,31.09852,77.64069,True,31.099,77.641,
IND-INV-015585,INVENTORY,,,,unknown,31.09853,77.64067,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Active,680.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/28,,GSI:14209,1,GSI,False,SOURCE,HIGH,31.099_77.641,,False,,OBJECTID=14209,LandslideGuard_Project_Master,,,,31.09853,77.64067,31.09853,77.64067,True,31.099,77.641,
IND-INV-015586,INVENTORY,,,,unknown,31.09844,77.64867,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Subsidence,Active,4200.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/6,,GSI:13898,1,GSI,False,SOURCE,HIGH,31.098_77.649,,False,,OBJECTID=13898,LandslideGuard_Project_Master,,,,31.09844,77.64867,31.09844,77.64867,True,31.098,77.649,
IND-INV-015594,INVENTORY,,,,unknown,31.10755,77.67498,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,140.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/35,,GSI:14248,1,GSI,False,SOURCE,HIGH,31.108_77.675,,False,,OBJECTID=14248,LandslideGuard_Project_Master,,,,31.10755,77.67498,31.10755,77.67498,True,31.108,77.675,
IND-INV-015595,INVENTORY,,,,unknown,31.10755,77.67498,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,140.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/36,,GSI:14249,1,GSI,False,SOURCE,HIGH,31.108_77.675,,False,,OBJECTID=14249,LandslideGuard_Project_Master,,,,31.10755,77.67498,31.10755,77.67498,True,31.108,77.675,
IND-INV-015597,INVENTORY,,,,unknown,31.18981,77.73194,Himachal Pradesh,Shimla,,,Rainfall,Rock,Slide,Active,120.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/3,,GSI:14211,1,GSI,False,SOURCE,HIGH,31.190_77.732,,False,,OBJECTID=14211,LandslideGuard_Project_Master,,,,31.18981,77.73194,31.18981,77.73194,True,31.19,77.732,
IND-INV-015598,INVENTORY,,,,unknown,31.18981,77.73194,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Active,120.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/62,,GSI:13901,1,GSI,False,SOURCE,HIGH,31.190_77.732,,False,,OBJECTID=13901,LandslideGuard_Project_Master,,,,31.18981,77.73194,31.18981,77.73194,True,31.19,77.732,
IND-INV-015599,INVENTORY,,,,unknown,31.1798,77.7254,Himachal Pradesh,Shimla,,,Rainfall,Rock,Slide,Suspended,300.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/16,,GSI:14401,1,GSI,False,SOURCE,HIGH,31.180_77.725,,False,,OBJECTID=14401,LandslideGuard_Project_Master,,,,31.1798,77.7254,31.1798,77.7254,True,31.18,77.725,
IND-INV-015600,INVENTORY,,,,unknown,31.1798,77.7254,Himachal Pradesh,Shimla,,,Rainfall,Rock,Slide,Active,96.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/17,,GSI:14402,1,GSI,False,SOURCE,HIGH,31.180_77.725,,False,,OBJECTID=14402,LandslideGuard_Project_Master,,,,31.1798,77.7254,31.1798,77.7254,True,31.18,77.725,
IND-INV-015610,INVENTORY,,,,unknown,31.09104,77.667862,Himachal Pradesh,Shimla,,,Rainfall,Rock,Slide,Suspended,45.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/13,,GSI:14398,1,GSI,False,SOURCE,HIGH,31.091_77.668,,False,,OBJECTID=14398,LandslideGuard_Project_Master,,,,31.09104,77.667862,31.09104,77.667862,True,31.091,77.668,
IND-INV-015611,INVENTORY,,,,unknown,31.091038,77.667861,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Active,150.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/69,,GSI:13925,1,GSI,False,SOURCE,HIGH,31.091_77.668,,False,,OBJECTID=13925,LandslideGuard_Project_Master,,,,31.091038,77.667861,31.091038,77.667861,True,31.091,77.668,
IND-INV-015612,INVENTORY,,,,unknown,31.09768,77.64944,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Active,60.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/2,,GSI:14420,1,GSI,False,SOURCE,HIGH,31.098_77.649,,False,,OBJECTID=14420,LandslideGuard_Project_Master,,,,31.09768,77.64944,31.09768,77.64944,True,31.098,77.649,
IND-INV-015619,INVENTORY,,,,unknown,30.963911,77.596819,Himachal Pradesh,Shimla,,,Anthropogenic(road cut),Rock cum debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,HP/SHM/53F09/2017/8,,GSI:19159,1,GSI,False,SOURCE,HIGH,30.964_77.597,,False,,OBJECTID=19159,LandslideGuard_Project_Master,,,,30.963911,77.596819,30.963911,77.596819,True,30.964,77.597,
IND-INV-015620,INVENTORY,,,,unknown,30.963958,77.596794,Himachal Pradesh,Shimla,,,Anthropogenic(road cut),Rock cum debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,HP/SHM/53F09/2017/5,,GSI:19141,1,GSI,False,SOURCE,HIGH,30.964_77.597,,False,,OBJECTID=19141,LandslideGuard_Project_Master,,,,30.963958,77.596794,30.963958,77.596794,True,30.964,77.597,
IND-INV-015631,INVENTORY,,,,unknown,30.934269,77.597369,Himachal Pradesh,Shimla,,,Anthropogenic(road cut),Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,HP/SHM/53F09/2017/17,,GSI:18999,1,GSI,False,SOURCE,HIGH,30.934_77.597,,False,,OBJECTID=18999,LandslideGuard_Project_Master,,,,30.934269,77.597369,30.934269,77.597369,True,30.934,77.597,
IND-INV-015632,INVENTORY,,,,unknown,30.934011,77.597464,Himachal Pradesh,Shimla,,,Anthropogenic(road cut),Rock cum debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,HP/SHM/53F09/2017/16,,GSI:18998,1,GSI,False,SOURCE,HIGH,30.934_77.597,,False,,OBJECTID=18998,LandslideGuard_Project_Master,,,,30.934011,77.597464,30.934011,77.597464,True,30.934,77.597,
IND-INV-015643,INVENTORY,,,,unknown,30.945919,77.542019,Himachal Pradesh,Shimla,,,Anthropogenic(road cut),Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,HP/SHM/53F09/2017/22,,GSI:18570,1,GSI,False,SOURCE,HIGH,30.946_77.542,,False,,OBJECTID=18570,LandslideGuard_Project_Master,,,,30.945919,77.542019,30.945919,77.542019,True,30.946,77.542,
IND-INV-015645,INVENTORY,,,,unknown,30.946236,77.542325,Himachal Pradesh,Shimla,,,Anthropogenic(road cut),Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,HP/SHM/53F09/2017/18,,GSI:19000,1,GSI,False,SOURCE,HIGH,30.946_77.542,,False,,OBJECTID=19000,LandslideGuard_Project_Master,,,,30.946236,77.542325,30.946236,77.542325,True,30.946,77.542,
IND-INV-015653,INVENTORY,,,,unknown,31.096306,77.410806,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Suspended,240.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/26,,GSI:14377,1,GSI,False,SOURCE,HIGH,31.096_77.411,,False,,OBJECTID=14377,LandslideGuard_Project_Master,,,,31.096306,77.410806,31.096306,77.410806,True,31.096,77.411,
IND-INV-015654,INVENTORY,,,,unknown,31.096306,77.410806,Himachal Pradesh,Shimla,,,,Rock cum Debris,Slide,,60.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/10,,GSI:12493,1,GSI,False,SOURCE,HIGH,31.096_77.411,,False,,OBJECTID=12493,LandslideGuard_Project_Master,,,,31.096306,77.410806,31.096306,77.410806,True,31.096,77.411,
IND-INV-015662,INVENTORY,,,,unknown,31.102173,77.369621,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Active,120.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/47,,GSI:14325,1,GSI,False,SOURCE,HIGH,31.102_77.370,,False,,OBJECTID=14325,LandslideGuard_Project_Master,,,,31.102173,77.369621,31.102173,77.369621,True,31.102,77.37,
IND-INV-015665,INVENTORY,,,,unknown,31.102322,77.370338,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Active,96.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/91,,GSI:13857,1,GSI,False,SOURCE,HIGH,31.102_77.370,,False,,OBJECTID=13857,LandslideGuard_Project_Master,,,,31.102322,77.370338,31.102322,77.370338,True,31.102,77.37,
IND-INV-015666,INVENTORY,,,,unknown,31.102322,77.370338,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Active,180.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/48,,GSI:14326,1,GSI,False,SOURCE,HIGH,31.102_77.370,,False,,OBJECTID=14326,LandslideGuard_Project_Master,,,,31.102322,77.370338,31.102322,77.370338,True,31.102,77.37,
IND-INV-015667,INVENTORY,,,,unknown,31.102497,77.3703,Himachal Pradesh,Shimla,,,Rainfall,Rock,Slide,,72.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/35,,GSI:14190,1,GSI,False,SOURCE,HIGH,31.102_77.370,,False,,OBJECTID=14190,LandslideGuard_Project_Master,,,,31.102497,77.3703,31.102497,77.3703,True,31.102,77.37,
IND-INV-015673,INVENTORY,,,,unknown,31.105656,77.382462,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Active,16.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/50,,GSI:14044,1,GSI,False,SOURCE,HIGH,31.106_77.382,,False,,OBJECTID=14044,LandslideGuard_Project_Master,,,,31.105656,77.382462,31.105656,77.382462,True,31.106,77.382,
IND-INV-015675,INVENTORY,,,,unknown,31.105537,77.382103,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Active,56.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/36,,GSI:14201,1,GSI,False,SOURCE,HIGH,31.106_77.382,,False,,OBJECTID=14201,LandslideGuard_Project_Master,,,,31.105537,77.382103,31.105537,77.382103,True,31.106,77.382,
IND-INV-015676,INVENTORY,,,,unknown,31.106216,77.382462,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Stabilized,112.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/22,,GSI:14360,1,GSI,False,SOURCE,HIGH,31.106_77.382,,False,,OBJECTID=14360,LandslideGuard_Project_Master,,,,31.106216,77.382462,31.106216,77.382462,True,31.106,77.382,
IND-INV-015684,INVENTORY,,,,unknown,31.107219,77.389167,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Stabilized,60.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/74,,GSI:14008,1,GSI,False,SOURCE,HIGH,31.107_77.389,,False,,OBJECTID=14008,LandslideGuard_Project_Master,,,,31.107219,77.389167,31.107219,77.389167,True,31.107,77.389,
IND-INV-015685,INVENTORY,,,,unknown,31.106694,77.389028,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Stabilized,875.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/76,,GSI:14026,1,GSI,False,SOURCE,HIGH,31.107_77.389,,False,,OBJECTID=14026,LandslideGuard_Project_Master,,,,31.106694,77.389028,31.106694,77.389028,True,31.107,77.389,
IND-INV-015686,INVENTORY,,,,unknown,31.106989,77.389092,Himachal Pradesh,Shimla,,,,Debris,Slide,Active,1200.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/2,,GSI:14357,1,GSI,False,SOURCE,HIGH,31.107_77.389,,False,,OBJECTID=14357,LandslideGuard_Project_Master,,,,31.106989,77.389092,31.106989,77.389092,True,31.107,77.389,
IND-INV-015687,INVENTORY,,,,unknown,31.107028,77.388556,Himachal Pradesh,Shimla,,,Rainfall,Rock cum Debris,Slide,Stabilized,21.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/20,,GSI:14358,1,GSI,False,SOURCE,HIGH,31.107_77.389,,False,,OBJECTID=14358,LandslideGuard_Project_Master,,,,31.107028,77.388556,31.107028,77.388556,True,31.107,77.389,
IND-INV-015693,INVENTORY,,,,unknown,31.100467,77.406944,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,300.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/67,,GSI:13872,1,GSI,False,SOURCE,HIGH,31.100_77.407,,False,,OBJECTID=13872,LandslideGuard_Project_Master,,,,31.100467,77.406944,31.100467,77.406944,True,31.1,77.407,
IND-INV-015694,INVENTORY,,,,unknown,31.100467,77.406944,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,50.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E08/2016/68,,GSI:13873,1,GSI,False,SOURCE,HIGH,31.100_77.407,,False,,OBJECTID=13873,LandslideGuard_Project_Master,,,,31.100467,77.406944,31.100467,77.406944,True,31.1,77.407,
IND-INV-015706,INVENTORY,,,,unknown,31.142284,77.498573,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Suspended,28.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/50,,GSI:14095,1,GSI,False,SOURCE,HIGH,31.142_77.499,,False,,OBJECTID=14095,LandslideGuard_Project_Master,,,,31.142284,77.498573,31.142284,77.498573,True,31.142,77.499,
IND-INV-015707,INVENTORY,,,,unknown,31.142284,77.498573,Himachal Pradesh,Shimla,,,Rainfall,Rock,Slide,Suspended,18.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/53,,GSI:14098,1,GSI,False,SOURCE,HIGH,31.142_77.499,,False,,OBJECTID=14098,LandslideGuard_Project_Master,,,,31.142284,77.498573,31.142284,77.498573,True,31.142,77.499,
IND-INV-015709,INVENTORY,,,,unknown,31.134847,77.498431,Himachal Pradesh,Shimla,,,Rainfall,Debris,Slide,Active,420.0,,,Geological Survey of India (GSI) inventory,HP/SHI/53E12/2016/46,,GSI:14073,1,GSI,False,SOURCE,HIGH,31.135_77.498,,False,,OBJECTID=14073,LandslideGuard_Project_Master,,,,31.134847,77.498431,31.134847,77.498431,True,31.135,77.498,
